aptlist-href,size,rooms,price,location,arrondissement,neighborhood,description,keyword search,balcon,terrasse,lumineux,jardin,ascenseur,Floor,étage élevé,dernier étage,étage,cœur,quai,parking,cave,grenier,parquet,piscine,garage,double vitrage,source
 


 Appartement Lyon 69008

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-3419018c-40e0-f785-7091-b4d6f4a84518.htm?mea=neuf,64,3,361900,LYON 3E (69003),3,null,"10.000 euros de REMISE (à­) sur les prix TTC en TVA 20% Jusqu'au 15 mai 2018, Bouygues
 Immobilier vous offre 10.000 euros de remise sur les prix TTC en TVA 20% (à­) des 3 pièces de cette résidence ! (à­) Réduction de prix immédiate appliquée par Bouygues Immobilier de 10 000 euros pour un 3 pièces sur le prix de vente TTC exprimé en TVA 20% d'un logement sur la base de la grille de prix des logements en vigueur au 10 mars 2018, hors lots en accession sociale et prix maîtrisés. Cette offre exclut les studios et 2 pièces. Réductions et lots concernés disponibles sur simple demande. Offre valable pour toute réservation signée entre le 10/04/2018 et le 15/05/2018 d'un logement de la sélection des résidences Tempo piano (venissieux), Jardins de Parilly (venissieux), En Vogue (Lyon 3), Expression Croix-Rousse (Lyon 4), et O'Naturel (roche de Condrieu) sous réserve de la signature de l'acte de vente dans les délais stipulés au contrat de réservation. Dans la limite des stocks disponibles. Offre non cumulable avec les autres offres Bouygues Immobilier en cours. Conditions détaillées de l'offre en bureau de vente ou sur simple demande. Le réservataire dispose d'un droit de rétractation de 10 jours (article L 271-1 du code de la construction et de l'habitation). Jusqu'au 15 mai 2018, Bouygues Immobilier vous offre 6.000 euros de remise sur les prix TTC en TVA 20% (à­) sur certains logements de cette résidence. Pour obtenir des informations complémentaires, inscrivez-vous dès maintenant. (à­) Conditions détaillées de l'offre sur simple demande ou sur le site bouygues-immobilier.com. Jusqu'à  10.000 euros de remise - Derniers 3 pièces ! Les travaux sont en cours ! Résidence de standing avec une architecture inspirée des Arts Déco - Située au coeur du quartier Montchat à  Lyon 3 - Transports à  proximité : bus et tramway - Ecole, collège et commerces du Cours Docteur Long à  5 min - FLEXOM vous permet de personnaliser votre logement avec les équipements domotiques qui vous ressemblent le plus - Livraison : 2ème trimestre 2018.
 


 Appartement Lyon 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-03595c00-4546-7735-13f2-38ebe0a9b41a.htm,64,3,361900,LYON 3E (69003),3,null,"Dpt Rhône (69), à  vendre LYON 3EME ARRONDISSEMENT, Appartement T3 de 63 m2 avec
 une terrasse et jardinet au sein d'une copropriété de grande qualité et totalement sécurisée par digicode VIGIK. La livraison est fixée est au 4ème trimestre 2019. Vous profiterez d'une généreuse pièce de vie de 27 m2, baigné de luminosité par ses grandes baies vitrées s'ouvrant sur une terrasse et un jardinet orienté Sud et Ouest. A l'entrée, un hall avec un vestiaire et un WC indépendant. L'espace nuit se compose de 2 agréables chambres donnant accès à  l'extérieur, la salle de bain est équipée d'une douche et d'une vasque sur son meuble contemporain. Avis Capifrance : Environnement Calme, 5 min du Parc BAZIN, Proximité bus/ Tram T3 à  5 min à  pied, commerce et école à  5 min à  pied. La résidence répond aux dernières normes basse consommation avec l'isolation thermique et phonique renforcée. Les prestations sont de haute qualité, chauffage individuel gaz, volets roulants électriques, parquet dans les chambres, carrelage grand format. Des panneaux solaires produisent et distribuent à  ses résidents de l'électricité verte tout en réduisant les consommations énergétiques. Le prix est de 361 900 euros, frais de notaire réduits et stationnement privatif en sous sol compris. La résidence est éligible au prêt à  taux zéro et loi Pinel. Vous souhaitez plus de renseignements : Tél 06 63 98 11 10. Réseau Immobilier CAPIFRANCE - Votre agent commercial Priscillien BALZANO 06 63 98 11 10 - Voir photos (réf.340935010069) sur www.capifrance.fr
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-c788e5c7-d6f8-186b-e3b0-2703582129de.htm,63,3,361900,LYON 3E (69003),3,null,"Immosquare vous propose à  la vente sur LYON 3 un appartement T3 d'une surface de 63 m2
 en VEFA livré 3T 2018 situé 40 RUE ISIDORE. Appartement orienté SUD au rez-de-chaussée avec terrasse et jardin. Régime fiscal Pinel. Pour plus d'informations vous pouvez contacter directement Jean-Charles Bernard au 07.60.75.48.64. Honoraires à  la charge du vendeur. Réf. annonce : TAPP37634
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-fb1b53a3-809c-745f-38b3-4554a1b82baf.htm?mea=neuf,63,3,361500,LYON 3E (69003),3,null,"Jusqu'à  12.000 euros de REMISE (à­) Jusqu'au 15 mai 2018, Bouygues Immobilier vous offre
 jusqu'à  12.000 euros de REMISEà­ TTC en TVA 20% sur certains logements de cette résidence ! (à­) Réduction de prix immédiate appliquée par Bouygues Immobilier allant jusqu'à  12.000 euros euros sur un prix TTC en TVA 20%. Réduction de 10.000 euros pour un 3 pièces et 12.000 euros pour un 4 pièces sur le prix de vente TTC exprimé en TVA 20% d'un logement sur la base de la grille de prix des logements en vigueur au 10 MARS 2018, hors lots en accession sociale et prix maîtrisés. Cette offre exclut les studios et 2 pièces. Réductions et lots concernés disponibles sur simple demande. Offre valable pour toute réservation signée entre le 10/04/2018 et le 15/05/2018 d'un logement de la sélection des résidences Un jardin en ville (Clermont-Ferrand), le domaine des Saules (Périgant-les-Sarlièves), Villenciel (Villeurbanne), L'Echappée Belle (Lozanne), Nuance Rubis (Miribel-Les Echets), wake up (Lyon 3), City loft (Lyon 3), et Quintessence hors lot B232 (Caluire & Cuire) sous réserve de la signature de l'acte de vente dans les délais stipulés au contrat de réservation. Dans la limite des stocks disponibles. Offre non cumulable avec les autres offres Bouygues Immobilier en cours. Conditions détaillées de l'offre en bureau de vente ou sur simple demande. Le réservataire dispose d'un droit de rétractation de 10 jours (article L 271-1 du code de la construction et de l'habitation). Jusqu'au 15 mai 2018, 12.000 euros de REMISE (à­) TTC en TVA 20% sur certains logements de cette résidence. Pour obtenir des informations complémentaires, inscrivez-vous dès maintenant. (à­) Conditions détaillées de l'offre sur simple demande ou sur le site bouygues-immobilier.com. Jusqu'à  12.000 euros de remise - Les appartements neufs, du studio au 4 pièces, sont lumineux, fonctionnels et disposent d'espaces extérieurs préservant votre intimité - Située Rue Baraban à  proximité de l'avenue Felix Faure et de la place Saint-Anne, vous serez au coeur de Lyon - Entourée de restaurants, de petits commerces et à  proximité du quartier de la Part-dieu, tout vous sera accessible rapidement et facilement - FLEXOM vous permet de personnaliser votre logement avec les équipements domotiques qui vous ressemblent le plus - Pilotage centralisé et à  distance des éclairages, des volets roulants et du chauffage - Idéal pour y habiter ou investir - Livraison : 3ème trimestre 2019.
 


 Appartement Lyon 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-9c3abc38-0d04-5a54-877b-e5f32e3f5b2e.htm?mea=neuf,63,2,361000,LYON 2E (69002),2,null,"Grand T2 avec belle terrasse de 28 m2 et vaste pièce de vie de 38 m2, orientation
 Est, en retrait de l'esplanade François Mitterrand, au coeur d'un quartier éco-responsable, dans une résidence de qualité, générosité et luminosité des espaces pour un confort de vie optimum. 10 commerces au rez-de-chaussée des bâtiments Cour jardinée en coeur d'îlot avec jardin potager et espace partagé A proximité : le centre commercial Confluence les commerces du cours Charlemagne le musée des Confluences les quais de Saône aménagés l'université catholique... Prestations de qualité : parquet chêne contre-collé dans les chambres, carrelage 60x60 cm pour toutes les autres pièces, WC suspendu, salle de bains équipée avec meuble vasque à  tiroirs, miroir, bandeau lumineux et radiateurs sèche-serviettes occultation par brise-soleil orientables motorisés chauffage et production d'eau chaude par le réseau de chauffage urbain. Sas d'entrée commandés par vidéophone vigik puis par digicode. Eclairage automatique des halls, paliers d'ascenseurs et circulations par détecteur de présence. Local vélo, atelier de réparation, espaces de services et de partages. Portes palières avec serrure 5 points A2Pà­à­
 


 Appartement Lyon 69002

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,TRUE,TRUE,TRUE,null,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-79cee409-cb72-e20b-7531-106f92b795a1.htm,65,3,360000,LYON 3E (69003),3,null,"Lyon 3 - Part dieu emplacement numéro 1 - T3 neuf de 65 m2 avec 2 chambres - Terrasse
 pour repas Sud - Parking - Belles Prestations - Normes BBC - Prêt taux 0% OK - Pinel OK - Frais de notaire réduits - dispoà  début deux mille vingt - 360 000 à‚¬ IMMOCOMVOUS 07 69 21 91 58 info@immocomvous.fr photo noncontractuel.
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-686a71eb-52a3-c778-0235-d30fe5187c71.htm,64,2,360000,LYON 6E (69006),6,null,"Rhône (69) à  vendre à  Lyon, dans le 'Triangle d'or' du 6ème
 arrondissement, ce bel appartement de 64 m2 entièrement rénové en 2017. Il est composé d'un vaste hall d'entrée, d'un beau salon-séjour de plus de 30 m2 avec une cuisine américaine équipée et d'une salle bain avec une baignoire ovale. Coté nuit vous disposez d'une grande chambre lumineuse de 15 m2. Cave et grenier. Local à  vélo dans les parties communes. Surface CARREZ : 63.91 m2 Honoraires charge vendeur REF 45083 - Réseau ABESSAN - Erick RUMPLER - (06 85 75 48 59) - Agent commercial en immobilier - Tous nos biens sont visibles sur www.abessan.fr Honoraires charge vendeur Réf. annonce : 3407074198_2
 


 Appartement Lyon 06 69006

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-7257d744-38a2-0aa2-755e-a6eb7bfeefe1.htm,151,4,360000,LYON 2E (69002),2,null,"Offrez-vous une vue imprenable sur le Rhône chaque matin de vos prochains jours avec ce
 splendide appartement bourgeois de 151M2 au 1er étage d'une petite copropriété. Bienvenue à  Condrieu, la ville aux deux appellations à  seulement 45min du centre de LYON par l'A7 ou 35 min gare LA PART DIEU avec 35 TER par jour, profitez pleinement de la verdure et du style de vie qui l'accompagne! Dans une bâtisse de 1750, appartement bourgeois T4 entièrement rafraichi en 2015, très belle hauteur sous plafond (+3,40M), moulures, parquet en bois massif, cheminées en marbre, cuisine équipée contemporaine, chaudière à  gaz neuve,salle de bain avec baignoire, douche et double vasque! 3 chambres avec placards ou dressing, une grande cave ainsi que deux places de parking privées le tout sur Terrain clos. Via-Rhôna à  5min, 2H30 de la mer et/ou de la montagne, espace eaux vives, vignobles et produits du terroir, qualité de vie incomparable et tant d'autres....Le bien comprend 3 lots, et il est situé dans une copropriété de 45 lots (les charges courantes annuelles moyennes de copropriété sont de 960à‚¬). Contactez votre conseiller SAFTI : Franck DESTRO, Tél. : 06 72 80 70 45, E-mail : franck.destro@safti.fr - Agent commercial immatriculé au RSAC de LYON sous le numéro 829 040 567 Réf. annonce : 233295
 


 Appartement Lyon 02 69002

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-af520441-cd4c-6b58-34e0-c6ce087b306f.htm,78,4,360000,LYON 8E (69008),8,null,"T4 en étage avec ascenseur dans résidence intimiste de 16 logements à  Lyon
 8ème, à  proximité des transports (tram, bus, métro), des accès vers l'autoroute, de nombreux commerces de proximité mais aussi écoles, infrastructures culturelles et sportives. Vendu avec 1 garage et une cave. Livraison: 3ème trimestre 2019 Prix : 360000 à‚¬ Les honoraires sont à  la charge intégrale du vendeur estimation offerte www.residence-immobiliere.com Votre sérénité, Notre efficacité. Résidence immobilière tel: 04 72 30 67 90 agence@residence-immobiliere.com Siège social :22 chemin du Tronchon 69570 Dardilly 8 passage de la ville R.Bernard69600 Oullins ( place de l'église) Réf. annonce : 864814
 


 Appartement Lyon 08 69008

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,TRUE,null,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-ae505629-cd16-0780-d517-ea6b7b6f6f50.htm,69,3,360000,LYON 1ER (69001) | Bas des Pentes - Presqu'île,1,Bas des Pentes - Presqu'île,"TERREAUX / CROIX PAQUET / Rue Saint-Polycarpe - Appartement T3 de 68m2 situé au
 2ème étage avec ascenseur d'un bel immeuble ancien entièrement réhabilité en 2004. Il se compose d'une entrée avec placards, d'un séjour de 27m2 avec cuisine ouverte, de deux chambres de 11m2 et 13m2 avec placards, d'une salle de bains, d'un WC et d'un dressing-buanderie. Très beaux volumes, charme de l'ancien et lumineux. Chauffage et production d'eau chaude par chaudière gaz. Honoraires charge vendeur. Contact : Antoine PINEAU 06 12 38 43 97 Nème mandat 409. Réf. annonce : 17974323
 


 Appartement Lyon 01 69001

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-f8699bf0-3c14-3c26-0e60-681c795b0099.htm,83,4,360000,LYON 4E (69004),4,null,"Véritable coup de coeur pour cet appartement T4 niché au coeur du Petit Montmartre
 Lyonnais , le quartier recherché de Bissardon, situé aux portes de la Croix Rousse (9 mn à  pied du Théâtre) et à  2 pas du Métro Cuire. Situé dans un immeuble de type Canut fin 19ème, ce 4 pièces traversant, chaleureux offre une superficie de 83.29m2 carrez (84.76 utiles), un séjour plein Sud en parquet, une cuisine aménagée semi-ouverte cosy et espace repas confortable, 3 chambres parquet, salle de bains avec baignoire et WC séparés. Ce bien saura vous séduire par sa décoration soignée , son charme (poutres apparentes, arches en pierres) et sa vue imprenable sur les Pentes de la Croix Rousse. Vendu avec une cave. Chauffage individuel et double vitrage. Bel emplacement, adresse de qualité, à  distance piétonne des écoles du Clos Bissardon-Oratoire, établissements de Croix Rousse Chartreux, St Ex, St Louis-St Bruno joignables rapidement. Métro Cuire également joignable en 14 mn à  pied. En bus, Part Dieu à  15 mn, Cordeliers à  9 mn. TCL 38, C5, 9. Immeuble soumis au régime de la copropriété de 12 lots. DPE : NC (en cours). Charges annuelles: 1000 euros environ . Faibles taxes foncières : 460 euros. A voir sans perdre un instant avec notre spécialiste de Bissardon, Guillaume PERRACHON 06 87 94 47 52. Réf. annonce : 18066
 


 Appartement Lyon 04 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,logicImmo

http://www.logic-immo.com/detail-vente-43849790-19d8-a1a8-4369-a194cf133c3c.htm,70,3,360000,LYON 7E (69007),7,null,"Lyon 7-Saxe Gambetta, venez découvrir ce magnifique T3 de 70 m2 en étage
élevé dans un bel immeuble ancien. Cet appartement lumineux vous séduira par ses volumes, sa belle hauteur sous plafond, ses parquets chevrons, ses grandes fenêtres et belles cheminées: un vrai cachet de l'ancien. Ce bien dispose de deux chambres, d'une cuisine qui peut s'ouvrir sur le séjour, d'une salle de bains à  rénover, d'un wc et d'une cave. Copropriété bien entretenue et suivie. A proximité des transports, des commerces, des écoles et de la place Saint Louis. Un vrai coup de coeur. Réf. annonce : 202_3305_19614
 


 Appartement Lyon 07 69007

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,FALSE,FALSE,null,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-359de373-db4e-937c-58a0-cc4092d9a5ec.htm,69,3,359000,LYON 6E (69006) | Tête d'Or - Vitton,6,Tête d'Or - Vitton,"Rare, idéalement situé à  deux pas du PARC de la Tête d'Or et du
 Lycée et de toutes les commodités, ce type 3 traversant de 69.40 m2 carrez avec ses deux chambres donnant sur une cour intérieure très calme vous séduira par sa distribution. il est doté d'un joli séjour plein ouest sans vis à  vis avec une cuisine us, une salle d'eau, un wc indépendant, des rangements, une cave. l'appartement est en double vitrage avec des volets roulants. L''ensemble est parqueté sauf les pièces d'eau. Le chauffage est collectif rayonnant au sol. La copropriété est pourvue de deux locaux pour poussettes et vélos. Immeuble sur son terrain. Classe énergie ; F. les charges annuelles sont de 1365 euros. Lots de copropriété : 44 . Le prix de vente inclus les honoraires d'agence qui sont de 6990 euros à  la charge de l'acquéreur. Contact : Brigitte GRANA Agent commercial : 06480180226 Réf. annonce : AV-177
 


 Appartement Lyon 06 69006

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,logicImmo

http://www.logic-immo.com/detail-vente-2fa79f21-4f4b-4b41-c368-1b22c0d73519.htm?mea=neuf,65,3,359000,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-9dcd699f-8c66-3ccc-90d1-d1c3a1da564f.htm,75,4,358990,LYON 8E (69008) | Grand Trou - Moulin à  vent - Petite...,8,Grand Trou - Moulin à  vent - Petite...,"Bel appartement 4 pièces traversant d'une surface de 75m2 se composant : d'une entrée
 , d'une vaste pièce à  vivre de 30m2 se prolongeant sur un premier balcon de 6m2, de 3 chambres dont 2 donnants sur un second balcon de 7m2, d'une salle de bains, d'un wc indépendant et d'un garage en sous-sol. Pour plus d'informations, merci de nous contacter au 04.72.15.82.37 Réf. annonce : 69CONATHA403
 


 Appartement Lyon 08 69008

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-80e9b647-75fe-240b-fad4-b93e1f049f44.htm,80,4,358806,LYON 9E (69009),9,null,"A Lyon 9, dans immeuble label RT 2012 un appartement de type T4 duplex à  partir de 80 m2
 Terrasse ou jardin privatif. cave, Parking ou garage possible. Localisé à  proximité du centre-ville, cet immeuble jouit d'une situation géographique idéale, proche des commerces et des établissements scolaires (de l'école primaire au lycée) Prix à  partir de 358 806 euros Nous vous invitons à  venir les consulter et nous rencontrer à  l'agence REGIE DES CELESTINS 9 quai des Célestins 69002 Lyon 04.78.37.39.94 www.regiedescelestins.com photos non contractuelles Réf. annonce : MEDLYON9.4
 


 Appartement Lyon 09 69009

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-2b691df6-c434-e61e-4090-73b47da4c94b.htm?mea=neuf,63,3,358000,LYON 3E (69003),3,null,"DERNIERES OPPORTUNITES ! Emplacement exceptionnel, au coeur du 3ème arrondissement de Lyon
 et au pied du Métro Sans Souci. Découvrez, Cours Lumière, une résidence aux lignes contemporaines, baignées de lumière. Du 1 au 5 pièces duplex, des appartements traversants au confort irreprochable. Dotées de terrasses, balcons ou jardins, Cours Lumière séduit par son style de vie unique. Si vous avez décidé de concilier travail, loisirs, éducation, culture, santé et bien-être, Montplaisir est fait pour vous ! Pour toutes informations complémentaires, prenez contact avec nous !
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-c8857fbe-a5bb-1f5f-128a-ed5adcf71aaa.htm,82,4,356000,LYON 7E (69007) | Gerland,7,Gerland,"Au pied du métro Jean Jaurès, bel appartement 4 pièces d'une surface de 81
 .50m2 se composant : d'une entrée, d'une vaste pièce à  vivre de 27.50m2 se prolongeant sur un balcon de 7.20m2 plein Sud, de 3 chambres, d'une salle de bains, d'une salle d'eau, d'un wc indépendant et d'un garage en sous-sol. Pour plus d'informations, contactez nous au 04 72 15 82 37 Réf. annonce : 69NEXVIL2225
 


 Appartement Lyon 07 69007

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-90555cd5-73ee-4516-0bf0-05ff7e29cd18.htm?mea=neuf,79,4,356000,LYON 8E (69008),8,null,"VINCI Immobilier ré écrit l'histoire d'un lieu emblématique, dans un
 écrin de verdure longtemps préservé en créant un cadre de vie hors du commun. Entre réhabilitation du patrimoine existant et création de logements neufs, notre nouvelle adresse va changer votre conception du mode d'habiter. Entre respect du patrimoine et une nouvelle conception de l'habitat au coeur d'un parc de 3 hectares, soyez les premiers inscrits pour plus d'informations sur ce projet exceptionnel.
 


 Appartement Lyon 69008

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-c5c2129f-5a3f-50e5-5acb-97a16aec9988.htm?mea=neuf,66,3,356000,LYON 7E (69007),7,null,"Pour un appartement neuf à  votre image, jusqu'au 10 juillet 2018, bénéficiez
 jusqu'à  12 000à‚¬ de personnalisation offerts, à  valoir sur l'ensemble des options et packs disponibles ou sous forme d'une réduction du prix. Détail de cette offre sur m2-cogedim.com. S'il y a un arrondissement de Lyon qui n'a pas à  prouver son attractivité, c'est bien le 7eà€‰ ! à€ 5 min à  pied de la place Jean Macé et de ses transports, la dernière signature Cogedim propose une sélection compète d'appartements contemporains de standing ainsi que quelques biens exceptionnels, avec jardins privatifs ou toits terrasses. L'alliance entre vitalité économique et qualité de vie résidentielle a fait de cet arrondissement bordé par le Rhône un des hauts-lieux de la vie lyonnaise. Les établissements branchés côtoient les grandes institutions universitaires (Sciences Po, ENS...), les épiceries bio complètent les marchés et supermarchés... Et chacun y trouve de quoi répondre à  ses besoins et ses envies. à­Promotion immobilière à€“ Etude BVA Group à€“ Viséo CI à€“ mai à  juillet 2017 à€“ Plus d'infos sur escda.fr
 


 Appartement Lyon 69007

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-ce584589-2aa2-e4b0-38d2-834a1530b93b.htm,101,4,355000,LYON 4E (69004),4,null,"Lyon - Croix Rousse: Perle Rare! Vous rêviez d'un appartement en plein coeur de la Croix
 -Rousse? Essentiel l'a trouvé pour vous! Situé en étage élevé, dans un immeuble de 1850 typique du plateau avec une superbe vue dégagée sur la Place Tabareau et aucun vis-à -vis... Venez vite découvrir ce bel appartement exposé Ouest de 101 m2 utiles dont 67 m2 Carrez, à  rénover selon vos goà»ts. Il profite d'une belle luminosité avec de grandes fenêtres récentes dans la pièce de vie et une belle hauteur sous un plafond à  la française. Vous découvrirez un espace à  vivre avec de beaux volumes comprenant séjour - salle à  manger avec cuisine ouvrable entièrement, deux chambres sur le niveau bas ainsi qu'une salle de bains avec baignoire et toilettes. S'en suit une grande mezzanine ouverte de 35 m2 avec différentes possibilités d'aménagement. Les espaces chambres peuvent être repensés suivant le nombre souhaité. Le logement est chauffé au gaz individuel avec une chaudière changée très récemment, il comprend aussi un grand placard sur le palier et une cave en sous-sol. Toutes les commodités se trouvent juste au pied de l'immeuble (commerces, écoles, bus, métro, marché...). Pour plus d'informations sur ce bien, contacter Mr Romain Raffoux au 06.84.87.98.99, Agence Essentiel Transaction, plus de photos sur notre site: www.essentiel-transaction.com Réf. annonce : RR371
 


 Appartement Lyon 04 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
